シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
BCDA,"BioCardia, Inc.",1.29,USD,4.032258064516133,88701,1.8063353392186212,13690427.733870968,USD,,-1.7252,USD,58.50390859891762,0,ヘルスケアテクノロジー,強い買い,17.845401462642123,-0.0163302013815545,57.88968338946937,1.261000000000001,1.1927499999999998,1.6664075000000043
SLNH,"Soluna Holdings, Inc.",0.8693,USD,-7.835029686174733,2954474,0.9639028343462368,85690786.67514843,USD,,-6.9936,USD,26.805375308745344,0,電子テクノロジー,強い買い,19.424050906729533,-0.11514361343948343,39.28041745088985,1.2629179999999998,0.945795,1.3484504999999996
ORGN,"Origin Materials, Inc.",0.1529,USD,-9.793510324483776,2202582,1.3449346547905674,23732591.34867257,USD,,-0.4699,USD,16.831858407079643,0,素材産業,強い買い,39.908891851450704,-0.017364004292480806,39.18859506865408,0.20090599999999983,0.16288499999999986,0.46953200000000206
RDCM,RADCOM Ltd.,11.39,USD,-1.725625539257975,19047,0.21884299419773653,182573910.77308026,USD,16.10121571953633,0.7074,USD,64.70314318975554,0,テクノロジーサービス,強い買い,23.812625714680987,-0.3435810614939836,40.84737965133439,12.534600000000017,11.899500000000009,13.197575000000004
MRP,Millrose Properties Inc Class A,31.36,USD,0.8036001285760206,5378756,3.8485358229149598,4796654544,USD,24.014089899686038,1.3059,USD,,8.19672131147541,金融,強い買い,18.3039749135959,0.17726294074268267,55.608312617272944,30.4366,31.025499999999976,30.95450000000001
IDR,Idaho Strategic Resources Inc,43.07,USD,-0.2316423442205268,437455,1.5871302603814441,671563512.6824183,USD,61.90886876527239,0.6957,USD,34.7472399767577,0,非エネルギー鉱物,強い買い,19.0038862244222,-0.029062663072394912,56.215531591994264,42.2324,38.9005,30.130150000000008
SUIG,Sui Group Holdings Limited,1.26,USD,-5.263157894736847,675107,1.5875770969862921,104666779.89473683,USD,,-0.5558,USD,-1117.9487179487178,0,金融,強い買い,26.7523708024678,-0.11230939072329305,40.035619014515305,1.6026000000000027,1.302499999999998,2.8785374999999997
PXLW,"Pixelworks, Inc.",6.35,USD,0.633914421553091,22227,0.872581234027016,39964008.787638664,USD,,-4.7083,USD,16.008705424835423,0,電子テクノロジー,強い買い,12.443261043668615,-0.07232633171218072,55.20278340360879,6.352999999999996,6.0245,7.7754750000000215
SWBI,"Smith & Wesson Brands, Inc.",11.9,USD,0,454472,1.404752963067712,529475581.00000006,USD,53.6036036036036,0.222,USD,-71.67644807348815,4.36974789915966,電子テクノロジー,強い買い,40.5680161871656,0.27114829764841275,61.83537199996861,10.975199999999996,11.685500000000001,9.594274999999989
SERA,"Sera Prognostics, Inc. Class A",2.29,USD,0,16079,0.5772392748160114,88382081,USD,,-0.7696,USD,22.411533420707737,0,ヘルスケアサービス,強い買い,26.213338480280076,-0.20343928343441586,31.36050857823527,3.029299999999994,2.541499999999999,2.833950000000002
LUCY,"Innovative Eyewear, Inc.",1.12,USD,0,21458,0.26079685361685784,5992205,USD,,-2.624,USD,72.68629838969906,0,小売業,強い買い,9.055731154521984,-0.04520511307552333,46.04427973707995,1.2607920000000012,1.1121550000000002,1.8521980000000007
GHI,Greystone Housing Impact Investors LP,7.84,USD,-0.1273885350318444,18607,0.26009007472679846,184886427.47515923,USD,41.43763213530655,0.1892,USD,-69.72315570491277,15.5414012738854,金融,強い買い,12.668812132292512,0.06991888340441932,52.81029881050162,7.557799999999991,7.783999999999997,9.440344999999986
WYFI,"WhiteFiber, Inc.",16.85,USD,-8.968125337655321,649806,1.1958315221812001,644680786.9854133,USD,,-0.6901,USD,,0,テクノロジーサービス,強い買い,12.078701774290849,-0.3534912448521368,44.11310671577209,18.0933,18.06275,
SMC,Summit Midstream Corporation,29.51,USD,-1.3043478260869465,52823,1.2836539045698108,554387285.7826086,USD,,-3.3422,USD,73.88641033855001,0,産業サービス,強い買い,26.89121367880108,0.5348437337285752,58.12521801963432,27.74180000000001,28.91700000000001,24.850099999999987
GLUE,"Monte Rosa Therapeutics, Inc.",17.75,USD,-4.054054054054054,1972616,2.1887425029575414,1353308985.2027028,USD,58.12049770792403,0.3054,USD,,0,ヘルスケアテクノロジー,強い買い,19.821130799675885,-0.5410349539825283,39.74139812202204,19.71,19.134500000000006,10.758925000000003
KPRX,"Kiora Pharmaceuticals, Inc.",2.09,USD,-0.47619047619048716,6224,0.21398096037020356,7686883.652380953,USD,,-2.4609,USD,-359.72351952176354,0,ヘルスケアテクノロジー,強い買い,13.875130931327734,-0.031429127276153324,48.77435041547401,2.121900000000001,2.1290000000000004,2.5384745
IRMD,IRadimed Corp.,103.53,USD,1.083772700644405,58467,0.9847388800652147,1317021270.0459871,USD,59.19382504288164,1.749,USD,16.174028561939558,0.663932825619996,ヘルスケアテクノロジー,強い買い,19.838240628189634,0.950395441396509,57.802524403183696,99.23949999999994,99.80625000000005,77.70547499999986
RVMD,"Revolution Medicines, Inc.",102.02,USD,-0.12726382770436578,10308387,5.679187221360875,20217649102.48517,USD,,-5.9165,USD,-65.84442887175894,0,ヘルスケアテクノロジー,強い買い,16.457155475395044,1.1488759816348448,53.69240541515253,97.76599999999996,99.27400000000004,60.12185000000003
ANIK,"Anika Therapeutics, Inc.",14.36,USD,12.275215011727916,334033,2.5574527836731193,207088702.5832682,USD,,-2.2788,USD,65.68123974036536,0,ヘルスケアテクノロジー,強い買い,42.29538383260294,0.7253266180300724,88.07180864477574,9.943599999999975,10.675999999999998,9.95732499999998
CLMB,"Climb Global Solutions, Inc.",94.68,USD,5.164945018327231,84317,1.0413903154171267,436801038.48583806,USD,20.382330147248773,4.6452,USD,14.427885207537877,0.755303787626347,流通サービス,強い買い,21.88630849259923,-5.3685688630102675,30.332478249914672,113.70859999999989,113.48549999999993,115.153925
USLM,"United States Lime & Minerals, Inc.",114.16,USD,0.1667105378608386,96677,1.3716649049750644,3269473776.7882776,USD,24.442779145701746,4.6705,USD,23.154203143128345,0.210581732034746,非エネルギー鉱物,強い買い,28.59391565906912,-2.6202027837955484,50.049125463177276,120.60460000000005,110.82299999999998,116.65467500000003
ADGM,"Adagio Medical Holdings, Inc",1,USD,-2.9126213592233037,11555,0.3318304520130952,21179634.951456312,USD,,-5.2835,USD,69.49480369515013,0,ヘルスケアテクノロジー,強い買い,45.832141477988415,0.004388847368451354,51.2526708222739,0.9976939800000008,1.00062,1.2628279950000034
BNGO,"Bionano Genomics, Inc.",1.15,USD,0,115216,1.0959258526488875,11702399,USD,,-15.5257,USD,88.80037799274312,0,ヘルスケアテクノロジー,強い買い,36.64465725627477,-0.07960058445886586,36.91994956570384,1.3945999999999987,1.1560000000000352,2.42897499999997
