シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
FATE,"Fate Therapeutics, Inc.",1.17,USD,7.339449541284389,1276587,0.8135895956343329,134962171,USD,,-1.319,USD,20.263571514931687,0,ヘルスケアテクノロジー,買い,24.79897094849279,0.009587228099656286,52.69305617072701,1.09483,1.165,1.1552184999999993
MOS,Mosaic Company,31.14,USD,3.3864541832669306,6303120,1.0293802693492125,9884080798.000002,USD,8.079078455790784,3.8544,USD,239.83424440134016,2.82594733461785,素材産業,買い,28.48071016968828,1.0391983479090143,70.85646577407987,26.067999999999987,28.261500000000012,31.06409999999994
AVAH,Aveanna Healthcare Holdings Inc,7.98,USD,1.5267175572519098,1055468,1.2194354911198606,1667112914.0000002,USD,22.166666666666668,0.36,USD,,0,ヘルスケアサービス,買い,19.84183047466601,-0.25231055430111304,41.59920386402233,8.687700000000007,8.510000000000002,7.252200000000005
TPR,"Tapestry, Inc.",154.67,USD,0.972711842277047,3341014,1.1040213404018602,31315140249,USD,64.10925971980436,2.4126,USD,-29.970102464369692,0.96980668520075,小売業,買い,33.89147987804209,6.333778640040606,75.9831502437714,128.91460000000004,134.81250000000006,106.40879999999997
3402,東レ,1213,JPY,-2.8044871794871797,9752000,1.396208532162763,11996655972.083662,USD,43.149293710447964,0.1793807577,USD,-12.380937538960241,1.5224358974359,素材産業,買い,42.01508838889151,43.984902062739366,63.65685554776605,1086.5299999999997,1168.6999999999998,1002.750000000001
CIEN,Ciena Corporation,297.25,USD,-0.4854368932038797,3525862,0.5664414879911069,41869070374,USD,349.95290793501295,0.8494,USD,47.95331823724089,0,電子テクノロジー,買い,16.551616198447434,14.982203942176511,68.05689762620635,237.62030000000001,255.4344999999999,146.72507499999995
VLTO,Veralto Corporation,95,USD,2.3596595194483325,3285257,1.1109243371259387,23588248061.999996,USD,25.321854092811257,3.7517,USD,12.437438187430697,0.484210526315789,生産財製造,買い,22.026710563855893,-2.1896990417713766,42.50866191740736,99.73279999999995,98.24900000000001,101.73125
DV,"DoubleVerify Holdings, Inc.",9.61,USD,-1.435897435897442,2588341,0.8281343394799809,1548240363,USD,36.49829092290163,0.2633,USD,-30.140620854338028,0,テクノロジーサービス,買い,27.180445712495434,-0.379675710259205,35.538547211568655,10.803599999999978,10.370500000000032,12.863350000000008
FDX,FedEx Corporation,367.16,USD,-0.2147030846582317,1849209,0.8309540656112601,86327694715,USD,20.253304207762408,18.1284,USD,15.565415288110303,1.56062751933762,交通・輸送,買い,41.90437790389191,18.806721965094596,80.41157686504445,306.1222,330.73899999999986,251.87734999999992
CHKP,Check Point Software Technologies Ltd.,176.47,USD,-2.2705875837625267,1663037,1.2807963834749982,18944887758,USD,19.34235764783252,9.1235,USD,24.830681242902294,0,テクノロジーサービス,買い,18.08512738788454,-2.238959491062957,41.85183806292315,185.91149999999982,180.32800000000032,200.67715000000004
CTSH,Cognizant Technology Solutions Corporation Class A,70.91,USD,-4.90814000268204,10223643,1.5691506910144615,34224461811.000004,USD,15.574346584669447,4.553,USD,1.0183932018370927,1.74869552954449,テクノロジーサービス,買い,32.257002835344956,-2.4869592892492847,27.072511164158954,82.23540000000007,80.87400000000012,75.90657499999992
CCEP,Coca-Cola Europacific Partners plc,97.63,USD,1.507589935537522,2225197,1.3669771610932415,43855220172,USD,26.92053162741962,3.6266,USD,-4.371901698133119,2.38656150773328,非耐久消費財,買い,30.78959468817794,1.8860065258780594,73.08008597287875,91.06600000000002,92.21749999999987,91.25249999999998
CINF,Cincinnati Financial Corporation,163.46,USD,0.22686860015942398,762252,0.9049611090347947,25502786514,USD,10.778198314628968,15.1658,USD,4.419611812254295,2.1289612137526,金融,買い,21.01025416249105,1.059358984518866,49.33588802132385,163.64220000000014,162.7495000000001,155.4850999999999
J,Jacobs Solutions Inc.,142.36,USD,-5.821645938078845,1265706,1.220125644293561,16719713519.000002,USD,39.071248216050066,3.6436,USD,-24.940774158993058,0.899128968811464,テクノロジーサービス,買い,18.076538240260316,2.2985919545499485,52.46071463050681,137.94180000000011,140.26299999999998,140.22335741330008
PD,"PagerDuty, Inc.",7.11,USD,-9.07928388746803,5009001,1.3772452784816067,652533075.0000001,USD,4.441251795864826,1.6009,USD,,0,テクノロジーサービス,買い,48.71716672551365,-1.2612283824117796,14.797915138510888,11.597000000000001,9.995499999999998,14.650100000000004
SSRM,SSR Mining Inc,27.52,USD,3.3033033033032995,2911996,0.761751803447256,5586591653.88978,USD,27.053000287831342,1.0172624,USD,,0,非エネルギー鉱物,買い,18.888637040064683,0.7097318391633536,61.20949558262708,23.312599999999993,25.05850000000001,18.5133
WWW,"Wolverine World Wide, Inc.",17.82,USD,-2.034084661902149,777853,0.6417908920747608,1460667873,USD,16.994087354567995,1.0486,USD,,2.24466891133558,非耐久消費財,買い,12.295291287390079,-0.0700654692496201,46.62587384830461,18.132199999999997,18.191999999999997,21.109000000000016
ULTA,Ulta Beauty Inc.,683.05,USD,0.5549994111412057,360762,0.6344937866525591,30301580478,USD,26.180127556495876,26.0904,USD,4.382476495299051,0,小売業,買い,34.908751724717995,14.796677845669706,60.66389358691314,631.4236000000001,669.6525000000008,528.2732750000005
