シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
8803,平和不動産,2536,JPY,1.0358565737051793,231400,1.0882754079857029,1213596231.387564,USD,15.684460324067173,1.0317355947000002,USD,92.01314378478777,3.00796812749004,金融,中立,40.73391152220445,65.67000662475948,77.806808378196,2312.4,2424.05,2286.6125
4544,Ｈ．Ｕ．グループホールディングス,3293,JPY,1.0432648051549556,256500,0.8759049310203524,1189699766.319813,USD,33.34372898929922,0.6301824552,USD,,3.83553237189322,ヘルスケアサービス,中立,11.290964972302993,-24.428998249930373,53.17584781052487,3306.78,3217.25,3377.345
2170,リンクアンドモチベーション,556,JPY,2.2058823529411766,576400,0.6220792816516831,357486488.218473,USD,37.21029841856232,0.0953455401,USD,-56.55305365263611,2.94117647058824,商業サービス,中立,20.983417368569235,7.951827696261944,60.280981495447854,518.4000000000011,524.5499999999997,521.0899999999993
7245,大同メタル工業,1188,JPY,0.25316455696202533,343900,0.5642514930760648,353332321.530114,USD,15.053428266232805,0.5035815009,USD,19.69378469378469,1.94092827004219,生産財製造,中立,37.52437521035224,36.19771539419435,66.0959942065526,1041.84,1096.45,865.81
7148,ＦＰＧ,2070,JPY,1.2224938875305624,367100,0.6430085302411939,1047708949.34553,USD,10.25806211826505,1.2876379425,USD,-12.261193092116567,6.37652811735941,金融,中立,11.038886657972318,-5.7089415303371425,49.747498840162514,2054.4399999999996,2075.5999999999963,2264.7250000000004
8219,青山商事,2621,JPY,1.040863531225906,298100,0.7793667808308714,826167148.2231331,USD,15.631122214383137,1.0699552323000001,USD,-9.339215242066423,6.12952968388589,小売業,中立,24.241447058768927,4.164931315250669,50.507625704354766,2588,2635.4,2378.165
7157,ライフネット生命保険,2150,JPY,2.429728442115293,150800,0.6910774025021768,1078084050.892224,USD,23.732753739012562,0.5780681901000001,USD,15.006334786483421,0,金融,中立,12.066195112011162,26.695575582960373,63.29043840012568,2006.08,2044.7,2073.25
8130,サンゲツ,3320,JPY,-0.15037593984962408,116400,0.8308351177730193,1237304965.652307,USD,13.991466048569773,1.5141315375,USD,14.229191548808956,4.58646616541353,流通サービス,中立,16.744593671231186,39.63265604242724,66.07237584682971,3182.7,3242,3053.415
8698,マネックスグループ,728,JPY,3.1161473087818696,3178300,1.5277644253879137,1139558476.385634,USD,20.85499760797761,0.2227460337,USD,-52.42302817189353,4.32011331444759,金融,中立,12.66783062243494,-1.66616922282401,54.556238789215634,722.9999999999989,713.0499999999995,747.41
9101,日本郵船,5380,JPY,2.5152439024390247,4815900,1.645623255162351,14356889408.410866,USD,10.017817936772673,3.4268720211,USD,-48.331903835783685,5.90701219512195,交通・輸送,中立,21.583805925305235,48.20990052915295,69.80330426808706,5093.979999999998,5128.200000000005,5134.914999999997
5480,日本冶金工業,5130,JPY,0.984251968503937,74300,0.590010323195426,490004877.07557905,USD,8.983528621469652,3.6438387831000005,USD,-31.42347380043189,4.52755905511811,非エネルギー鉱物,中立,29.731013947192615,97.4805408782122,64.22813632436161,4745.6,4894.25,4317.575
8771,イー・ギャランティ,1730,JPY,0.9334889148191364,192800,1.1185889997679277,525713803.796805,USD,22.421640901220357,0.4923426456,USD,10.713071177977223,2.15869311551925,商業サービス,中立,12.88784157673019,-15.783634476026009,43.2424544867657,1790.58,1753.95,1621.325
5711,三菱マテリアル,5562,JPY,-1.7661603673613566,2282300,0.9650194712117817,4729013150.865921,USD,34.144904048031236,1.0394266140000001,USD,-60.85442862302723,1.76616036736136,生産財製造,中立,49.582494423523954,352.714479465988,69.76450490929244,4306.66,4936.65,3008.1425
4641,アルプス技研,2628,JPY,-0.30349013657056145,34600,0.802970526804363,278463745.13007903,USD,12.964167002939137,1.2935091006000001,USD,9.55679007208033,4.09711684370258,商業サービス,中立,15.840576857210111,-12.807098287844838,46.57412741197202,2676.4800000000037,2635.700000000007,2738.4100000000017
9474,ゼンリン,1024,JPY,0.8866995073891626,129900,0.8403415707077242,354797161.33209,USD,21.23564934634017,0.3076969248,USD,-26.252779621512673,4.03940886699507,商業サービス,中立,23.566554075563502,-8.36018467527515,48.11965154873391,1041.3799999999983,1018.3999999999947,1065.36
6832,アオイ電子,2875,JPY,-3.296333669693912,52400,0.587312261824703,228059575.272441,USD,,-0.030482675100000002,USD,98.41462431166033,1.81634712411705,電子テクノロジー,中立,38.81472082734124,119.34034504239116,57.22867586432764,2557.7,2710.35,2199.975
3902,メディカル・データ・ビジョン,1677,JPY,-0.2379535990481856,1306700,23.409172339663204,419084865.997026,USD,226.53896551258325,0.047236628700000005,USD,,0,テクノロジーサービス,中立,73.00784302893005,33.686091906627325,73.8394732320748,1580.16,1682.95,753.625
6632,ＪＶＣケンウッド,1278.5,JPY,0.4715127701375246,760200,0.5201007087928629,1226986597.465578,USD,10.1983025429948,0.799947684,USD,17.616484546441356,1.2573673870334,電子テクノロジー,中立,15.968313557146763,12.073603034345979,51.57343736758834,1247.4900000000014,1265.3500000000008,1205.5175000000006
2146,ＵＴグループ,207,JPY,-0.4807692307692308,2315900,0.5500022561515755,797179580.129616,USD,20.919867810690356,0.0631393569,USD,-29.60072285384977,6.33848701922997,商業サービス,中立,18.18779510936942,-0.4229982574892688,51.83645985443074,204.26400231420004,206.80000000000013,180.75967372990013
9158,シーユーシー,991,JPY,3.3368091762252345,184700,1.1707657200811359,179729107.325475,USD,16.193683646340407,0.39049614270000005,USD,-53.58337467062898,0,商業サービス,中立,25.416667219768645,21.384853286030875,63.51682851574587,886.34,913.65,1044.805
