シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
6358,酒井重工業,2227,JPY,-2.10989010989011,37200,0.9465648854961832,125445557.725867,USD,39.87352197609379,0.3563890596,USD,-75.35460116635366,4.73731477323754,生産財製造,評価なし,26.715470043071683,28.517969788622395,49.551496994223946,2166.1,2240.1,2078.855
2340,極楽湯ホールディングス,491,JPY,-0.4056795131845842,14700,0.4944500504540868,99831563.32566899,USD,22.99518084702819,0.1362490263,USD,-49.75929411764706,0,消費者サービス,評価なし,25.9118658466448,2.226609521780915,56.79660457240873,483.2,487.9,486.955
7111,ＩＮＥＳＴ,482,JPY,-2.6262626262626263,7900,0.3424360641525791,22711445.512006998,USD,,-0.21234500370000003,USD,-202.15968465841064,0,流通サービス,評価なし,22.95932246270804,-11.892097934618846,35.7990597438648,531.96,538.45,697.1
8929,青山財産ネットワークス,1360,JPY,-1.090909090909091,164000,1.0447190724933113,218420616.751194,USD,11.872099083142231,0.7309709883000001,USD,14.772022526733213,3.89705882352941,金融,評価なし,54.358516481095144,-53.82214857049917,29.318763849607564,1540.94,1462.4999999999993,1831.1450000000023
6464,ツバキ・ナカシマ,352,JPY,-1.675977653631285,268200,0.43777034195707176,92119348.67682,USD,,-4.4468116992,USD,,0,生産財製造,評価なし,18.443569859092747,0.8334853628943506,50.428985463679396,352.62,345.6,363.66
7635,杉田エース,1695,JPY,0,1700,1.5454545454545454,58646718.184741996,USD,15.544939548985818,0.6957759447,USD,29.139831301385925,2.3598820058997,生産財製造,評価なし,53.83193536990266,2.5769518655592947,61.624170985514894,1697.92,1696.05,1374.305
8360,山梨中央銀行,5420,JPY,-0.3676470588235294,113600,0.8066463111552936,1117668134.657284,USD,16.542056959002252,2.0907327357,USD,61.95667969966438,1.90036900369004,金融,評価なし,34.541697386129194,241.90307811296952,63.68250801614922,4564.4,5105.75,3328.605
5574,ＡＢＥＪＡ,3000,JPY,1.8329938900203666,225400,1.3611933087746844,192223209.89651498,USD,57.25354733437026,0.3355075955,USD,113.93953993516301,0,テクノロジーサービス,評価なし,20.133142232930442,54.34952457437703,54.36595457775918,2761.2,2934.05,3093.485
9159,Ｗ　ＴＯＫＹＯ,1602,JPY,-0.6819590824550528,2000,0.5420054200542005,28456527.365976,USD,28.78794141060913,0.35509180230000004,USD,-29.632331928044493,0,商業サービス,評価なし,22.256160452343764,-25.16798900866661,35.14858667512934,1704.92,1694.25,1893.135
5973,トーアミ,629,JPY,4.485049833887043,64600,4.6275071633237825,25342689.194293,USD,28.57285624082966,0.1404706959,USD,10.84206922248068,2.54372019077901,非エネルギー鉱物,評価なし,41.93201839567659,16.056757134778195,78.89342432223985,558.96,574.45,540.02
1850,南海辰村建設,551,JPY,-3.3333333333333335,77800,0.4202906379990276,102437125.677624,USD,7.934062326307392,0.44314385940000006,USD,31.021211326542748,1.08892921960073,産業サービス,評価なし,21.267372290976283,-9.132943904681838,43.485498536813544,585.16,564.45,468.89
