シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
9286,Ｉ−エネクスインフラ,57300,JPY,-1.0362694300518136,1866,1.2037156495936008,193974940.017747,USD,21.470232029134767,17.0883993942,USD,-2.2585832477318295,6.50431778929188,金融,評価なし,13.522225739892715,386.3861848391243,49.38020090668633,56598,57430,53138.25
8927,明豊エンタープライズ,450,JPY,-3.8461538461538463,213800,1.7686962276637987,90794036.813742,USD,8.183931124035661,0.3569128278,USD,8.891397338403033,2.77777777777778,金融,評価なし,22.83667650630026,5.214279008458675,47.829978336837364,444.5,452.45,451.625
8399,琉球銀行,2351,JPY,-0.7598142676234698,179900,0.8468672033140329,638413502.489401,USD,10.95391806413377,1.3695310584,USD,45.08126187596873,1.94174757281553,金融,評価なし,33.958007986989145,65.84745590155308,52.37190111571651,2157.5,2396.15,1552.18
7841,遠藤製作所,1207,JPY,-4.054054054054054,80400,1.8585298196948683,69912492.29048601,USD,17.635988521265467,0.4367130876,USD,-46.427095335905015,3.17965023847377,生産財製造,評価なし,25.11642823523752,-9.71916795497782,40.8681391168992,1251.42,1262.75,1194.5
9991,ジェコス,1883,JPY,-2.0291363163371487,111700,1.127599434686049,412173236.08610404,USD,10.703467343624503,1.1225729583,USD,37.43838977893366,3.06971904266389,金融,評価なし,61.24528632081147,93.46337833512484,69.28887009636402,1600.32,1756.95,1392.75
2932,ＳＴＩフードホールディングス,1266,JPY,-0.7058823529411765,27900,1.1387755102040835,144010022.911674,USD,9.291749938899038,0.8694106119,USD,86.93844678390174,3.13725490196078,非耐久消費財,評価なし,18.10372941552921,-3.064399195124679,41.69281008018836,1281.9600000000014,1283.250000000003,1298.2099999999991
8151,東陽テクニカ,1805,JPY,-3.320835565077665,97900,0.8547232407892439,255580030.583853,USD,32.29390495036042,0.3566525949,USD,-27.26095551422886,3.69576861274772,流通サービス,評価なし,13.486585443183627,13.689925102016105,45.16457255506196,1808.88,1861,1626.38
3449,テクノフレックス,2559,JPY,1.8304814962196578,189000,2.7054108216432864,291257513.823626,USD,15.054313775667781,1.0846710945,USD,137.72360293181885,2.34779148428174,生産財製造,評価なし,35.699659960569306,88.86199290762397,66.44172356613116,2271.94,2333.55,1714.49
4538,扶桑薬品工業,2425,JPY,-2.138821630347054,31600,0.7365967365967366,138100942.655651,USD,,-2.9928370392,USD,-256.9177918576742,3.51089588377724,ヘルスケアテクノロジー,評価なし,37.064676707989044,36.734770215226035,55.685516522270866,2351.88,2385.5,2215.265
7487,小津産業,1862,JPY,-0.37453183520599254,8400,0.9523809523809523,99609365.722755,USD,33.952575800675405,0.3511482036,USD,-14.133525396129517,1.33761369716426,流通サービス,評価なし,71.82446963964314,18.0595340324287,72.44429251772561,1806,1841.4,1720.25
5199,不二ラテックス,2150,JPY,1.8957345971563981,1700,0.7083333333333334,17004307.702071,USD,9.20674670398468,1.4901191964000002,USD,128.8535000636999,3.69668246445498,生産財製造,評価なし,44.30247157772925,33.23396421003508,65.84230130622032,2009.94,2058.8,1943.78
2971,エスコンジャパンリート投資法人,123600,JPY,-0.3225806451612903,772,1.1944917221104752,284123356.26863503,USD,16.793358927626098,48.833947010500005,USD,12.777422635276139,5.93548387096774,金融,評価なし,23.941013848526975,-977.3893796042539,37.79223956350175,127896,124850,124238.5
3457,ＡＮＤ　ＤＯホールディングス,1096,JPY,-2.404274265360641,71200,0.7856985212977268,142376502.27227,USD,16.96628569924782,0.41220430469999997,USD,-41.64525745257453,4.00712377560107,金融,評価なし,18.899820872659316,7.7625607170318744,49.759566111552296,1081.74,1100.85,1104.675
2303,ドーン,2611,JPY,-0.4195270785659802,9300,1.4090909090909092,53371993.12948699,USD,18.530767745818334,0.9021878224,USD,8.373059640994168,0.91533180778032,テクノロジーサービス,評価なし,13.716756789859181,-13.94578465932591,49.5083312120677,2610.2600000000075,2624.6000000000067,2450.975000000004
8563,大東銀行,1132,JPY,-0.7887817703768624,123500,1.443431510051426,91856464.784594,USD,9.791608280309871,0.7377023052,USD,6.5101448367419685,2.8045574057844,金融,評価なし,63.282317907629995,47.70894451615686,57.36446774091019,1001.56,1120.15,816.04
4301,アミューズ,2010,JPY,-2.18978102189781,50800,0.9865993396776073,227541370.015147,USD,6.301333531464816,2.0354120181,USD,718.5000243769133,1.94647201946472,消費者サービス,評価なし,25.684950522683636,6.947054797790997,45.5186792313402,2012.920000000001,2051.7500000000014,1852.9950000000038
7615,京都きもの友禅ホールディングス,148,JPY,-2.631578947368421,658200,0.7803200948429164,19103682.230897002,USD,,-0.11144097450000001,USD,85.64668212305332,0,小売業,評価なし,19.73810342786662,-1.1206292730362293,43.699489144695576,154.74,157.65,146.865
8091,ニチモウ,2611,JPY,-2.7198211624441133,35400,2.2868217054263567,147308598.570229,USD,7.013037104365059,2.3756884146000004,USD,21.27602396290967,3.80029806259314,非耐久消費財,評価なし,35.223848879303176,38.14235383530922,47.666197886323,2551.18,2650.65,2409.795
3985,テモナ,207,JPY,-0.9569377990430622,19900,0.9716796875,14198719.526055,USD,37.66169968888161,0.0350718903,USD,,0,テクノロジーサービス,評価なし,18.27481083982196,-3.223761145883998,35.34871044194503,217,214.5,246.535
2776,新都ホールディングス,137,JPY,-2.8368794326241136,523200,1.62454201080544,47761990.754678,USD,153.82887940714127,0.0057808846,USD,,0,流通サービス,評価なし,41.92624445411041,2.185274334276386,56.21453766782135,128.05999999999997,133.00000000000006,134.3000000000004
8897,ＭＩＲＡＲＴＨホールディングス,409,JPY,-2.8503562945368173,890600,1.0676480813263483,362151113.448708,USD,5.971421855403991,0.43705319490000005,USD,-22.432299594114653,6.65083135391924,金融,評価なし,33.629769140679585,5.951507770887304,50.99260074533367,397.76,410.2,391.39
5845,全保連,1030,JPY,-1.0566762728146013,68600,0.7351050150021432,169131630.076994,USD,17.757334813685905,0.3701248002,USD,-10.357724054690195,3.36215177713737,金融,評価なし,24.063883541028027,10.667222084494824,51.103158921221045,1014.12,1029.45,914.29
9994,やまや,2272,JPY,-2.1111589831968978,11700,1.0883720930232559,159864239.997327,USD,8.95374398124758,1.6191698166000001,USD,-21.690579332432804,2.7574321413184,小売業,評価なし,19.522683623650444,12.100465637320212,47.77942440322815,2258.460000000006,2283.950000000003,2400.1000000000004
5133,テリロジーホールディングス,337,JPY,-4.80225988700565,552100,3.6118016485673166,38471265.032354,USD,12.221126229365517,0.1759573512,USD,251.86361954344193,1.41242937853107,電子テクノロジー,評価なし,15.079124324107054,3.854985828850772,51.662270853360646,328.3,333.35,341.57
218A,ＬＩＢＥＲＡＷＡＲＥ,1428,JPY,-8.108108108108109,507000,1.2844548034049452,187182787.298144,USD,,-0.1291144283,USD,,0,電子テクノロジー,評価なし,13.303278014681627,13.995008383410322,50.40637482956659,1383.28,1415,1659.005
147A,ソラコム,964,JPY,-1.8329938900203666,117600,0.6825700853212606,282767943.62969303,USD,43.731513908798924,0.14066021160000003,USD,,0,テクノロジーサービス,評価なし,15.471795248592239,-45.73207116757885,36.993014310643645,1152.04,1078.55,994.85
1436,グリーンエナジー＆カンパニー,3005,JPY,-5.354330708661418,25700,0.7010365521003818,84568592.63998,USD,36.65783056396944,0.5320951813,USD,12.70826630588715,0.409448818897638,商業サービス,評価なし,49.51971189426626,151.2695912873819,61.54387995205169,2552.28,2745.25,2326.74
5458,高砂鐵工,1133,JPY,-3.410059676044331,7600,1.4179104477611941,22373279.423253,USD,12.505077083370123,0.5781390192,USD,-12.255600287047697,3.41005967604433,非エネルギー鉱物,評価なし,21.760843435244745,7.910299495349591,54.02083973886827,1086.66,1112.55,980.11
7222,日産車体,1047,JPY,-3.9449541284403673,89700,1.158017041053447,937978777.826856,USD,20.889530893361638,0.3198208248,USD,6621.308837334048,1.19266055045872,耐久消費財,評価なし,32.503900869883,12.366075136130803,48.17839027447392,1039.96,1054.05,1095.87
7709,クボテック,171,JPY,-1.1560693641618496,16000,0.8407777193904361,15131806.566611,USD,,-0.13470354810000001,USD,-1667.4264924264921,0,電子テクノロジー,評価なし,23.00436929651679,-2.7751028915343454,37.61179898889418,181.43999999999892,177.34999999999928,200.57499999999942
2342,トランスジェニックグループ,291,JPY,-1.6891891891891893,334000,0.5640939030569161,31717661.351095002,USD,,-0.295025535,USD,-208.43278653529285,0,ヘルスケアテクノロジー,評価なし,37.872293121524216,0.8471286636668651,46.635479966413286,292.3400000000008,302.3499999999989,228.7999999999978
6897,ツインバード,416,JPY,-1.187648456057007,14100,0.6261101243339254,28474365.921801,USD,,-0.2192316767,USD,-538.499269998207,3.08788598574822,耐久消費財,評価なし,42.21849633459176,1.1884480085201403,39.957637433827976,417.1,426.05,416.735
3435,サンコーテクノ,1465,JPY,-1.6118200134318332,2400,0.42328042328042326,74493207.347651,USD,11.766614620480496,0.7944651288000001,USD,-25.71525397840635,2.5520483546004,生産財製造,評価なし,40.286212314884864,29.218561604764318,60.108567053306686,1380.48,1428.6,1282.53
2009,鳥越製粉,1084,JPY,-1.2750455373406193,22400,0.47710330138445156,162345545.39992902,USD,22.29466388326152,0.3102537915,USD,19.1449372315217,4.46265938069217,素材産業,評価なし,23.290711844511485,8.383271764314713,49.89978046247865,1080.02,1081.65,1015.81
